STRUCTURE;STRUCTURE_ID;ACTION;FREQ;REF_AREA;INDICATOR;SEX;AGE;URBANISATION;UNIT_MEASURE;COMP_BREAKDOWN_1;COMP_BREAKDOWN_2;COMP_BREAKDOWN_3;TIME_PERIOD;OBS_VALUE;AGG_METHOD;UNIT_TYPE;DECIMALS;DATABASE_ID;TIME_FORMAT;UNIT_MULT;OBS_STATUS;OBS_CONF;FREQ_LABEL;REF_AREA_LABEL;INDICATOR_LABEL;SEX_LABEL;AGE_LABEL;URBANISATION_LABEL;UNIT_MEASURE_LABEL;COMP_BREAKDOWN_1_LABEL;COMP_BREAKDOWN_2_LABEL;COMP_BREAKDOWN_3_LABEL;AGG_METHOD_LABEL;UNIT_TYPE_LABEL;DECIMALS_LABEL;DATABASE_ID_LABEL;TIME_FORMAT_LABEL;UNIT_MULT_LABEL;OBS_STATUS_LABEL;OBS_CONF_LABEL
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;LIC;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;83397564515247500000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Low income;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;FRA;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;3867121944108960000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;France;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;PYF;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;12352139145252600000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;French Polynesia;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;GAB;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;10150726629408000000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Gabon;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;GMB;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;384977678389395000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Gambia, The;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;GEO;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;13315516930893600000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Georgia;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;DEU;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;287193789634242000000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Germany;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;GHA;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;1319920214257620000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Ghana;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;GRC;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;7508757243369670000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Greece;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;GRL;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;4860480160045190000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Greenland;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;GRD;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;511592592592592000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Grenada;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;GTM;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;7714682483666050000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Guatemala;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SEN;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;15669538811385800000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Senegal;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SRB;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;20718823813254100000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Serbia;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SYC;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;30088544795615400000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Seychelles;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SLE;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;898832509709109000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Sierra Leone;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SGP;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;72627354331491600000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Singapore;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SVK;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;11968468433788200000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Slovak Republic;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SVN;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;821349893363442000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Slovenia;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SLB;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;1894736851639820000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Solomon Islands;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;ZAF;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;6232070062551410000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;South Africa;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;ESP;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2006;302938328152940000000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Spain;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;PER;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;41214429883162200000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Peru;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;PHL;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;113380004138086000000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Philippines;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;POL;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;5610248740635180000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Poland;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;PRT;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;36703361361415700000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Portugal;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;PRI;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;382200000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Puerto Rico;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;QAT;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;49725274725274700000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Qatar;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;ROU;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;52249509384691100000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Romania;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;RUS;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;192278988197767000000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Russian Federation;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;RWA;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;593628585348696000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Rwanda;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;WSM;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;33793003744157700000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Samoa;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SAU;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2002;9551466666666660000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Saudi Arabia;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;ZAF;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;8715221380506410000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;South Africa;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;ESP;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;3591635664591450000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Spain;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;LKA;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;6958800882389260000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Sri Lanka;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;KNA;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;995925925925926;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;St. Kitts and Nevis;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;LCA;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;296999999999999000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;St. Lucia;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;VCT;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;74722222222222200000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;St. Vincent and the Grenadines;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SDN;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;5493662692154250000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Sudan;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SUR;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;2369054852828370000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Suriname;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;SWE;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;6510639308079900000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Sweden;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;CHE;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2020;5234639848749780000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Switzerland;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;MDV;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2017;2538786324736650000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Maldives;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;MLI;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2017;5748967871294010000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Mali;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;MLT;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2017;95715294454606200000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Malta;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;MHL;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2017;3383350000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Marshall Islands;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
datastructure;WB.DATA360:DS_DATA360(1.3);I;A;MRT;WB_WDI_NV_AGR_TOTL_CD;_T;_T;_T;USD;_Z;_Z;_Z;2017;1544911319550190000000000;_Z;CUR;2;WB_WDI;P1Y;0;A;PU;Annual;Mauritania;Agriculture, forestry, and fishing, value added (current US$);Total;All age ranges or no breakdown by age;Total;US dollars;Not Applicable;Not Applicable;Not Applicable;Not Applicable;Currency;Two;World Development Indicators (WDI);Annual;Units;Normal value;Public
